"rq_dist"	"bp_dist"	"t_start_dist"	"t_run_dist"	"b_div"	"mean_SSR_day5"	"mean_SSR_day6"	"mean_SSR_day7"	"mean_SSR_day8"	"total_SSR"	"mean_SSR_day5_exsmall"	"mean_SSR_day6_exsmall"	"mean_SSR_day7_exsmall"	"mean_SSR_day8_exsmall"	"total_SSR_exsmall"
"334"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"3"	"sample(c(2,3,4), families, replace = TRUE)"	10418.287425077	3290.60107973027	4163.59197195961	4304.79434915522	22177.2748259222	4411.23951685311	901.290049300881	4161.11308248591	4299.3404553914	13772.9831040313
"335"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"3"	"rep(3, families)"	15469.6790506928	6736.24462980893	4052.45094631859	7304.04446592309	33562.4190927434	9427.77030503045	4347.93359937954	4049.97205684488	7298.59057215927	25124.2665334141
"336"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"3"	"sample(c(2,3), families, replace = TRUE)"	7766.59530685044	4063.96408444972	5863.24019508152	4559.527184279	22253.3267706607	1410.7998616807	1747.70090404656	5860.76130560782	4554.07329051518	13573.3353618502
"337"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"rlnorm(1, meanlog = 0.5, sdlog = 0.4)"	"sample(c(1,2,3,4), families, replace = TRUE)"	1550.97584872237	5041.41059729713	15924.6477524364	15062.8498138913	37579.8840123473	1471.73089616346	3572.41970320754	7859.18134609365	6851.60166510649	19754.9336105711
"338"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"rlnorm(1, meanlog = 0.5, sdlog = 0.4)"	"sample(c(2,3,4), families, replace = TRUE)"	9020.05589798345	7044.42672210048	7897.80182351157	7547.04201379792	31509.3264573934	2701.12129025213	4799.71139172353	7895.89738298073	7542.92347734376	22939.6535423002
"339"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"rlnorm(1, meanlog = 0.5, sdlog = 0.4)"	"rep(3, families)"	16430.9278191657	17097.0937383564	15096.2190524814	21115.6987162734	69739.9393262769	10148.3540488728	14634.2348579008	15093.7401630077	21110.2448225096	60986.5738922909
"340"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"rlnorm(1, meanlog = 0.5, sdlog = 0.4)"	"sample(c(2,3), families, replace = TRUE)"	7604.70491276177	13173.8635338467	19122.6233484778	19968.8975719483	59870.0893670346	1673.87867941469	10855.1003534435	19120.1444590041	19965.2790354942	51614.4025273565
"341"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"rlnorm(1, meanlog = 0.7, sdlog = 0.4)"	"sample(c(1,2,3,4), families, replace = TRUE)"	2403.83052852532	2011.1731825095	10360.3532180235	8743.4348208974	23518.7917499557	2311.65207842947	1565.8122045185	5075.42999656598	3159.62595282251	12112.5202323365
"342"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"rlnorm(1, meanlog = 0.7, sdlog = 0.4)"	"sample(c(2,3,4), families, replace = TRUE)"	8731.18643985537	4403.22155691957	4861.54440110941	3057.77625013607	21053.7286480204	2611.05601931617	2106.64099319181	4859.06551163571	3054.15771368192	12630.9202378256
"343"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"rlnorm(1, meanlog = 0.7, sdlog = 0.4)"	"rep(3, families)"	15531.6876713825	10374.4714258236	5691.74379382196	8522.78255560081	40120.6854466288	9321.83557596642	8010.34301206963	5689.26490434826	8517.32866183699	31538.7721542213
"344"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"rlnorm(1, meanlog = 0.7, sdlog = 0.4)"	"sample(c(2,3), families, replace = TRUE)"	7539.00294231843	7871.98296226829	11810.0733034936	10656.4552552739	37877.5144633541	1566.31587153292	5482.6719318389	11807.5944140199	10651.00136151	29507.5835789017
"345"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"runif(1, min = 1, max = 4)"	"sample(c(1,2,3,4), families, replace = TRUE)"	2755.2393955204	1248.55073888077	8204.00335297626	7460.54948694131	19668.3429743187	2515.62252177922	903.998360784887	3146.3195602187	2220.06383231807	8786.00427510088
"346"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"runif(1, min = 1, max = 4)"	"sample(c(2,3,4), families, replace = TRUE)"	9578.40811473222	3289.31633930027	3293.36412670545	1932.5664182818	18093.6549990197	3450.27769419302	925.187925546293	3290.88523723175	1927.11252451798	9593.46338148903
"347"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"runif(1, min = 1, max = 4)"	"rep(3, families)"	14943.5682132544	7586.6731825095	2832.26808531994	4690.54469945882	30053.0541805426	9125.32449222257	5245.22738543093	2829.78919584623	4685.090805695	21885.4318791947
"348"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"runif(1, min = 1, max = 4)"	"sample(c(2,3), families, replace = TRUE)"	7018.57067630857	5916.87939645811	7790.09613300325	6471.5106032421	27197.056809012	1130.10528039991	3429.8378993271	7787.61724352954	6466.97438813311	18814.5348113897
"349"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"runif(1, min = 1, max = 3)"	"sample(c(1,2,3,4), families, replace = TRUE)"	2180.42166153025	2748.70425225255	11627.2744955763	10791.6836532187	27348.0840625779	2059.57818680385	2068.44775774346	5953.22351883319	4718.88692900187	14800.1363923824
"350"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"runif(1, min = 1, max = 3)"	"sample(c(2,3,4), families, replace = TRUE)"	9170.63717877163	5378.32512272974	6812.66304708332	6006.44054252281	27368.0658911075	2766.98089616346	3036.37932565117	6810.18415760961	6000.98664875899	18614.5310281832
"351"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"runif(1, min = 1, max = 3)"	"rep(3, families)"	15558.1039275401	11191.5306811985	8338.21950232398	11456.3924341622	46544.2465452249	9738.86020650829	8875.76750079537	8335.74061285028	11450.9385403984	38401.3068605524
"352"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"runif(1, min = 1, max = 3)"	"sample(c(2,3), families, replace = TRUE)"	7211.41550389478	9071.56279970929	13593.1605729493	12900.9601595242	42777.0990360776	1205.36759567085	6655.0691526045	13590.6816834756	12896.4239444152	34347.5423761661
"353"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"runif(1, min = 1.5, max = 4)"	"sample(c(1,2,3,4), families, replace = TRUE)"	3374.11377975685	1129.90509126671	8368.75009161773	7543.53629217251	20416.3052548138	3213.96611783834	669.044113275711	3614.7685030887	2716.9561723461	10214.7349065488
"354"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"runif(1, min = 1.5, max = 4)"	"sample(c(2,3,4), families, replace = TRUE)"	10296.3945679342	2814.67816415607	2685.3045225669	1833.21658175681	17629.593836414	4018.32079764129	568.462833779119	2682.82563309319	1827.76268799299	9097.3719525066
"355"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"runif(1, min = 1.5, max = 4)"	"rep(3, families)"	17013.931513747	7144.41046620117	3558.72602504103	5050.53372327947	32767.6017282687	10966.0227680846	4921.37775249962	3556.24713556733	5045.07982951564	24488.7274856672
"356"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"runif(1, min = 1.5, max = 4)"	"sample(c(2,3), families, replace = TRUE)"	8011.28373049576	4536.81319299718	6281.64460353856	4453.24810908049	23282.989636112	1847.79247251814	2361.64571264645	6279.16571406486	4447.79421531667	14936.3981145461
"357"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"runif(1, min = 0.5, max = 4)"	"sample(c(1,2,3,4), families, replace = TRUE)"	1881.25663689971	2148.51783379424	11476.206119508	10129.1465210375	25635.1271112394	1823.35158581863	1212.59628946868	4508.88355032217	2951.544799156	10496.3762247655
"358"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"runif(1, min = 0.5, max = 4)"	"sample(c(2,3,4), families, replace = TRUE)"	8679.76402606227	3714.92554223682	3208.12930889169	2194.66637157465	17797.4852487654	2513.77276808464	1350.79712848284	3205.65041941798	2191.0478351205	9261.26815110597
"359"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"runif(1, min = 0.5, max = 4)"	"rep(3, families)"	15969.7492477371	9651.62782330657	4439.51684825291	7437.95922538129	37498.8531446779	10153.5055267053	7188.76894285096	4437.0379587792	7432.50533161747	29211.817759953
"360"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1, sdlog = 0.4)"	"runif(1, min = 0.5, max = 4)"	"sample(c(2,3), families, replace = TRUE)"	6983.39087335291	6432.35003096257	9758.15978572479	7911.09981389133	31085.0005039316	1052.06464000582	4187.63470058562	9756.21812072253	7906.56359878234	22902.4810600963
"361"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"rnorm(1, mean = 3, sd = 0.2)"	"sample(c(1,2,3,4), families, replace = TRUE)"	2773.64949404256	4404.09059205329	6116.86075288629	7153.18155139717	20447.7823903793	2718.32202916839	4031.76868065904	2119.02300151425	3312.07107192573	12181.1847832674
"362"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"rnorm(1, mean = 3, sd = 0.2)"	"sample(c(2,3,4), families, replace = TRUE)"	8226.62609502778	8488.91190825675	2447.70870610266	3595.4020091272	22758.6487185144	3936.39838384819	6196.33134452899	2445.22981662896	3589.94811536338	16167.9076603695
"363"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"rnorm(1, mean = 3, sd = 0.2)"	"rep(3, families)"	23186.4475235992	13769.0633240931	2210.58252526595	7641.03162145789	46807.1249944162	18907.080649858	11520.3479937162	2208.10363579225	7635.57772769406	40271.1100070605
"364"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"rnorm(1, mean = 3, sd = 0.2)"	"sample(c(2,3), families, replace = TRUE)"	12728.207375816	9839.0704032751	6226.78382980936	4684.99845938409	33479.0600682845	8131.73212769055	7641.22030624897	6224.30494033566	4679.54456562027	26676.8019398954
"365"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"rlnorm(1, meanlog = 1, sdlog = 0.3)"	"sample(c(1,2,3,4), families, replace = TRUE)"	3050.5854546337	4680.1693807266	7795.80710916159	6556.18470412954	22082.7466486514	2981.58311291223	4175.90410278803	3180.67662274682	1901.01619102896	12239.180029476
"366"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"rlnorm(1, meanlog = 1, sdlog = 0.3)"	"sample(c(2,3,4), families, replace = TRUE)"	6792.03496202286	7798.84688465948	2958.29473849133	1833.251145045	19382.4277302187	3123.52399961173	5530.44893760712	2955.81584901762	1827.79725128117	13437.5860375177
"367"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"rlnorm(1, meanlog = 1, sdlog = 0.3)"	"rep(3, families)"	23866.3219078357	14941.2835653097	3310.40360038966	4239.33615205107	46357.3452255861	19990.2850833556	12768.116084959	3307.92471091596	4233.88225828725	40300.2081375178
"368"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"rlnorm(1, meanlog = 1, sdlog = 0.3)"	"sample(c(2,3), families, replace = TRUE)"	13517.1224004465	10602.6432926301	5307.67856665147	3255.84350842659	32683.2877681547	9197.03385182848	8334.24534557776	5305.19967717777	3250.38961466277	26086.8684892468
"369"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"3"	"sample(c(1,2,3,4), families, replace = TRUE)"	2240.18520832828	4312.13857317547	6769.7755077221	6885.71307872085	20207.8123679467	2171.87867941469	3748.64282853528	2739.90053187862	2877.35563521392	11537.7776750425
"370"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"3"	"sample(c(2,3,4), families, replace = TRUE)"	7627.9684595598	7569.70608759603	2833.8085711499	4716.76375597447	22748.2468742802	3763.15330995656	5347.17337389448	2831.32968167619	4711.30986221065	16652.9662277379
"371"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"3"	"rep(3, families)"	24899.470922614	15124.9608070507	2228.93137816744	7094.1350777867	49347.4981856188	20510.6606991191	12808.6976266475	2226.45248869373	7088.68118402288	42634.4919984832
"372"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"3"	"sample(c(2,3), families, replace = TRUE)"	13968.5090999539	9457.11602466997	4213.51145014225	3789.58556821174	31428.7221429778	9208.59050207479	7278.94854431924	4211.03256066854	3784.13167444792	24482.7032815105
"373"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"rlnorm(1, meanlog = 0.5, sdlog = 0.4)"	"sample(c(1,2,3,4), families, replace = TRUE)"	2096.97461719527	7836.48283117232	13941.6596732642	12588.8419904443	36463.9591120761	1993.85897498119	6676.07007027624	7317.00208383544	5283.57562587249	21270.5067549654
"374"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"rlnorm(1, meanlog = 0.5, sdlog = 0.4)"	"sample(c(2,3,4), families, replace = TRUE)"	8524.70491276178	11406.8489821949	9028.64392877473	7020.68318614729	35980.8810098787	3655.34296512898	9369.27720189658	9026.16503930102	7015.22929238346	29066.01449871
"375"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"rlnorm(1, meanlog = 0.5, sdlog = 0.4)"	"rep(3, families)"	23478.9068832051	21900.664530176	12467.4052872992	15475.431668165	73322.4083688454	19059.2358222718	19702.8144331499	12464.9263978255	15469.9777744012	66696.9544276485
"376"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"rlnorm(1, meanlog = 0.5, sdlog = 0.4)"	"sample(c(2,3), families, replace = TRUE)"	12990.0903807421	17280.5983267151	16012.2649364221	14632.0722566751	60915.0259005543	9164.27523113883	14914.4699129611	16009.7860469483	14627.5360415661	54716.0672326143
"377"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"rlnorm(1, meanlog = 0.7, sdlog = 0.4)"	"sample(c(1,2,3,4), families, replace = TRUE)"	2049.52141522483	5326.97024595995	9208.98513435278	7672.14792225191	24257.6247177895	1965.30232473489	4655.84851810004	4208.72689265235	2386.07994628351	13215.9576817708
"378"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"rlnorm(1, meanlog = 0.7, sdlog = 0.4)"	"sample(c(2,3,4), families, replace = TRUE)"	7830.38225266325	9411.0575558708	5065.19408621962	2349.70221930936	24656.336114063	3340.98951685311	7237.89007552007	5062.71519674592	2345.16600420037	17986.7607933195
"379"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"rlnorm(1, meanlog = 0.7, sdlog = 0.4)"	"rep(3, families)"	21296.5485088209	18086.6190398771	6231.66574613865	6701.13145798288	52315.9647528195	16820.0166104492	15840.9037095001	6229.18685666494	6695.67756421905	45585.7847408333
"380"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"rlnorm(1, meanlog = 0.7, sdlog = 0.4)"	"sample(c(2,3), families, replace = TRUE)"	14086.589149215	13421.8204032751	9686.32004213505	7054.14944023416	44248.8790348593	9355.17055133587	11292.0181562752	9683.84115266135	7049.61322512517	37380.6430853976
"381"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"runif(1, min = 1, max = 4)"	"sample(c(1,2,3,4), families, replace = TRUE)"	2943.68767138246	5099.84072314925	8896.10321802349	7723.72872561482	24663.36033817	2831.48951685311	4348.04516204341	3344.44056786602	2108.83753619477	12632.8127829573
"382"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"runif(1, min = 1, max = 4)"	"sample(c(2,3,4), families, replace = TRUE)"	8012.09530685045	9121.65286263536	3137.20240830689	1325.93260230796	21596.8831801006	4128.05848237036	7011.53323231085	3134.72351883319	1320.47870854414	15594.7939420585
"383"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"runif(1, min = 1, max = 4)"	"rep(3, families)"	22790.1470309884	16432.6552223627	3815.80924591373	4841.28781015476	47879.8993094195	18691.0843444393	14136.5746586349	3813.33035644002	4835.83391639094	41476.8232759052
"384"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"runif(1, min = 1, max = 4)"	"sample(c(2,3), families, replace = TRUE)"	15039.2652575894	13652.6456523574	8490.56385679992	5571.67921603986	42754.1539827866	10519.5116843408	11287.5172386035	8488.08496732621	5566.22532227604	35861.3392125465
"385"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"runif(1, min = 1, max = 3)"	"sample(c(1,2,3,4), families, replace = TRUE)"	2478.73200635783	5440.3460980837	10374.0294438445	8875.4936719016	27168.6012201876	2438.43040355262	5090.61110331242	5907.67561060107	3979.4135520752	17416.1306695413
"386"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"runif(1, min = 1, max = 3)"	"sample(c(2,3,4), families, replace = TRUE)"	7348.21230192434	10875.0988510989	6201.31104528395	4203.44264434439	28628.0648426516	3137.06710306001	8484.78782066952	6198.83215581024	4197.98875058057	22018.6758301203
"387"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"runif(1, min = 1, max = 3)"	"rep(3, families)"	19800.6790506928	17629.5437907948	7750.22759948998	8561.32494233598	53741.7753833135	15849.4205513359	15385.3284604178	7747.74871001627	8555.87104857216	47538.3687703421
"388"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"runif(1, min = 1, max = 3)"	"sample(c(2,3), families, replace = TRUE)"	12665.023878279	12702.879789746	11416.6877884239	9492.43330291515	46277.024759364	8007.32695527676	10575.0775427461	11414.2088989501	9486.97940915133	39483.5928061243
"389"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"runif(1, min = 1.5, max = 4)"	"sample(c(1,2,3,4), families, replace = TRUE)"	2882.7763413332	4880.38411591275	7445.59489593622	5835.83872094411	21044.5940741263	2751.46981241962	4550.83173781687	3327.86881797849	1679.98734936618	12310.1577175812
"390"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"runif(1, min = 1.5, max = 4)"	"sample(c(2,3,4), families, replace = TRUE)"	9196.18890290956	8146.87625015502	2757.81104528395	1571.54399885163	21672.4201972002	4926.82202916838	5877.97830310266	2755.33215581024	1566.09010508781	15126.2225931691
"391"	"runif(1, min = 0, max = 1)"	"3 * rbeta(1, shape1 = 1.5, shape2 = 2)"	"rlnorm(families, meanlog = 1.35, sdlog = 0.2)"	"runif(1, min = 1.5, max = 4)"	"rep(3, families)"	22687.0140260623	15802.76180338	3503.05036152326	4686.2406359371	46679.0668269026	18186.1212902521	13461.3160063014	3500.57147204956	4680.78674217328	39828.7955107764
